Edad;IngAnual;TipVivienda;AntLaboral;DestPrestamo;CalifPrestamo;MontoPrest;TasaInteres;Default;PorcPrestamo;DefaultHistorico;MesesHistorial
46;60000;ALQUILER;5;GastosMedicos;B;4800;12.12;0;0.08;N;16
39;56000;ALQUILER;0;PagoDeudas;E;4800;16.7;1;0.09;Y;12
39;64000;ALQUILER;9;PagoDeudas;C;4800;12.73;0;0.07;N;16
37;59000;ALQUILER;2;Educacion;D;4800;14.54;1;0.08;Y;14
42;41000;HIPOTECA;17;Educacion;B;10000;10.99;0;0.24;N;12
36;41000;HIPOTECA;6;PagoDeudas;B;6250;10.62;0;0.15;N;17
49;80000;ALQUILER;0;MejorasCasa;A;4800;7.88;0;0.06;N;15
48;92000;ALQUILER;1;Personal;A;4800;7.88;0;0.05;N;17
43;41000;HIPOTECA;7;GastosMedicos;C;6000;13.22;0;0.15;Y;16
40;41000;HIPOTECA;2;MejorasCasa;C;6000;12.53;0;0.15;N;11
45;107473;ALQUILER;0;GastosMedicos;C;4800;12.23;0;0.04;Y;11
41;41004;HIPOTECA;4;GastosMedicos;B;10000;11.99;0;0.24;N;14
37;95000;ALQUILER;3;GastosMedicos;A;10000;7.88;0;0.11;N;13
39;83400;ALQUILER;2;Educacion;E;10000;16.4;1;0.12;Y;14
38;96000;ALQUILER;18;MejorasCasa;F;10000;19.04;0;0.1;N;14
42;100000;ALQUILER;3;Empresa;D;10000;13.55;0;0.1;Y;13
38;112000;ALQUILER;2;Empresa;B;10000;11.26;0;0.09;N;15
37;103000;ALQUILER;1;Educacion;D;10000;15.62;1;0.1;Y;12
49;115000;ALQUILER;16;Personal;B;10000;10.37;0;0.09;N;17
40;41760;HIPOTECA;;GastosMedicos;A;18000;5.79;0;0.43;N;14
37;117000;ALQUILER;10;Educacion;A;10000;7.66;0;0.09;N;11
49;41869;HIPOTECA;8;Educacion;A;8000;7.14;0;0.19;N;15
36;120000;ALQUILER;2;MejorasCasa;B;10000;11.49;0;0.08;N;14
38;120000;ALQUILER;3;PagoDeudas;C;10000;10.28;0;0.08;Y;12
41;121200;ALQUILER;1;Empresa;A;10000;6.03;0;0.08;N;13
47;126000;ALQUILER;1;GastosMedicos;A;10000;6.91;0;0.08;N;17
37;135000;ALQUILER;1;Empresa;A;10000;7.74;0;0.07;N;13
47;140000;ALQUILER;4;Empresa;C;10000;;0;0.07;Y;13
42;42000;PROPIO;4;Empresa;A;12000;6.03;0;0.29;N;15
43;36000;HIPOTECA;;MejorasCasa;A;4000;6.62;1;0.11;N;16
49;42000;HIPOTECA;12;GastosMedicos;A;3000;8.9;0;0.07;N;15
36;166000;ALQUILER;4;GastosMedicos;A;10000;7.88;0;0.06;N;17
40;73000;ALQUILER;2;Empresa;D;9975;16.29;1;0.14;Y;16
36;24168;ALQUILER;2;GastosMedicos;C;9925;13.06;1;0.41;N;13
36;55200;ALQUILER;3;GastosMedicos;D;9900;14.84;1;0.18;Y;13
43;42000;HIPOTECA;0;GastosMedicos;A;7775;5.99;0;0.19;N;16
38;42000;PROPIO;2;Educacion;B;5600;9.99;0;0.13;N;14
36;42000;HIPOTECA;2;Empresa;B;6000;10.59;0;0.14;N;13
37;42000;HIPOTECA;0;GastosMedicos;C;3000;15.23;0;0.07;Y;11
39;67000;ALQUILER;4;Educacion;D;9800;16.29;0;0.15;Y;14
37;42000;HIPOTECA;9;Educacion;C;4500;12.99;0;0.11;N;12
36;42000;PROPIO;2;GastosMedicos;C;2000;15.62;0;0.05;Y;13
37;70000;ALQUILER;3;Educacion;B;4900;12.18;0;0.07;N;15
39;42000;HIPOTECA;;Personal;A;5000;8.49;0;0.12;N;11
39;55000;ALQUILER;1;PagoDeudas;B;4975;12.21;0;0.09;N;11
40;28000;ALQUILER;2;Empresa;C;5000;12.99;0;0.18;Y;13
47;28500;ALQUILER;2;Educacion;A;5000;5.42;0;0.18;N;15
38;42000;HIPOTECA;5;Personal;B;4000;10.74;0;0.1;N;12
38;30000;ALQUILER;5;Empresa;C;5000;13.61;0;0.17;Y;11
44;30000;ALQUILER;6;Empresa;C;5000;13.98;0;0.17;N;11
36;30000;ALQUILER;1;PagoDeudas;B;5000;11.14;0;0.17;N;17
44;42000;HIPOTECA;4;GastosMedicos;A;13200;6.17;0;0.31;N;14
50;30000;ALQUILER;8;Empresa;C;5000;12.84;0;0.17;Y;15
43;42000;HIPOTECA;3;Empresa;B;20000;;0;0.48;N;13
41;32000;ALQUILER;0;GastosMedicos;C;5000;13.98;0;0.16;N;15
39;32000;ALQUILER;0;Empresa;A;5000;9.32;0;0.16;N;12
36;32004;ALQUILER;3;Empresa;B;5000;10.62;0;0.16;N;15
39;42000;PROPIO;5;Personal;B;8000;10.38;0;0.19;N;17
50;42000;HIPOTECA;3;MejorasCasa;D;10000;14.84;0;0.24;Y;13
50;34000;ALQUILER;2;Empresa;A;5000;5.79;0;0.15;N;12
41;34800;ALQUILER;4;PagoDeudas;B;5000;11.99;0;0.14;N;14
36;42000;HIPOTECA;16;MejorasCasa;C;12000;;0;0.29;N;15
49;42000;HIPOTECA;15;Educacion;B;16750;10.99;0;0.4;N;12
42;29000;ALQUILER;1;Personal;D;5000;16.49;1;0.17;Y;13
38;35000;ALQUILER;6;Personal;B;5000;9.99;0;0.14;N;14
36;42000;HIPOTECA;11;Personal;B;7800;12.53;0;0.19;N;13
36;29000;ALQUILER;0;GastosMedicos;E;5000;16.45;1;0.17;N;13
38;35000;ALQUILER;5;Empresa;D;5000;15.37;0;0.14;Y;14
37;35028;ALQUILER;3;GastosMedicos;C;5000;13.47;0;0.14;Y;17
40;35827;ALQUILER;13;GastosMedicos;B;5000;10.75;0;0.14;N;16
39;36000;ALQUILER;3;GastosMedicos;A;5000;;0;0.14;N;16
50;36000;ALQUILER;0;Empresa;B;5000;10.37;0;0.14;N;16
39;37000;ALQUILER;6;Personal;A;5000;;0;0.14;N;17
38;37200;ALQUILER;1;PagoDeudas;B;5000;9.99;0;0.13;N;11
45;42320;HIPOTECA;6;Empresa;C;7475;13.49;0;0.18;Y;15
41;39000;ALQUILER;0;Empresa;B;5000;;0;0.13;N;15
38;39500;ALQUILER;4;GastosMedicos;C;5000;13.22;0;0.13;N;14
39;34000;ALQUILER;3;Personal;A;5000;8.49;1;0.15;N;15
48;36655;HIPOTECA;;MejorasCasa;B;15000;12.69;1;0.41;N;16
42;40000;ALQUILER;0;GastosMedicos;A;5000;6.17;0;0.13;N;12
36;40000;ALQUILER;6;GastosMedicos;C;5000;12.61;0;0.13;N;13
45;34000;ALQUILER;1;Educacion;A;5000;;1;0.15;N;11
37;40000;ALQUILER;8;Empresa;B;5000;12.18;0;0.13;N;12
40;42996;HIPOTECA;5;Empresa;C;8400;13.49;0;0.2;Y;12
40;42996;PROPIO;15;GastosMedicos;D;15000;16;0;0.35;Y;16
48;41500;ALQUILER;3;GastosMedicos;A;5000;7.29;0;0.12;N;16
41;42000;ALQUILER;2;Empresa;A;5000;7.49;0;0.12;N;15
38;43000;HIPOTECA;3;PagoDeudas;A;8250;7.51;0;0.19;N;12
45;43000;HIPOTECA;6;Empresa;C;3600;13.49;0;0.08;N;15
36;37000;HIPOTECA;5;GastosMedicos;E;3000;18.39;1;0.08;Y;15
39;37200;ALQUILER;1;Educacion;C;5000;15.62;1;0.13;N;15
43;43000;HIPOTECA;5;GastosMedicos;B;15000;8.88;0;0.35;N;12
38;45000;ALQUILER;1;GastosMedicos;C;5000;12.68;0;0.11;Y;13
38;43000;PROPIO;5;Empresa;A;10000;7.51;0;0.23;N;12
38;39000;ALQUILER;1;Educacion;E;5000;17.74;1;0.13;N;17
41;45600;ALQUILER;18;GastosMedicos;A;5000;6.17;0;0.11;N;14
41;43000;PROPIO;3;Empresa;B;22800;12.21;0;0.53;N;11
39;43000;HIPOTECA;3;MejorasCasa;A;6250;7.68;0;0.15;N;14
40;43000;HIPOTECA;18;GastosMedicos;C;2500;12.84;0;0.06;N;14
41;47000;ALQUILER;2;Personal;A;5000;7.51;0;0.11;N;11
50;41496;ALQUILER;9;PagoDeudas;D;5000;15.31;1;0.12;Y;16
36;43200;HIPOTECA;13;PagoDeudas;B;11000;;0;0.25;N;12
44;48000;ALQUILER;0;Empresa;C;5000;13.43;0;0.1;N;14
47;43200;HIPOTECA;8;MejorasCasa;D;13750;14.84;0;0.32;Y;13
39;48500;ALQUILER;1;Personal;B;5000;10.99;0;0.1;N;13
45;43800;ALQUILER;0;Educacion;B;5000;;1;0.11;N;14
41;56000;ALQUILER;3;MejorasCasa;A;9000;5.99;0;0.16;N;16
36;43680;HIPOTECA;0;Personal;C;15000;13.11;0;0.34;N;15
36;43776;HIPOTECA;;PagoDeudas;A;6000;7.88;0;0.14;N;15
43;54000;ALQUILER;0;MejorasCasa;D;9000;15.65;1;0.17;Y;16
37;44000;HIPOTECA;14;Personal;A;5000;7.49;0;0.11;N;13
38;44000;HIPOTECA;3;Personal;B;10000;9.63;0;0.23;N;17
37;65000;ALQUILER;7;PagoDeudas;A;9000;6.91;0;0.14;N;15
39;44000;HIPOTECA;2;GastosMedicos;B;8000;9.63;0;0.18;N;17
43;44000;HIPOTECA;8;Personal;B;10000;10.38;0;0.23;N;14
47;70000;ALQUILER;2;Educacion;C;9000;12.87;0;0.13;N;14
38;74000;ALQUILER;9;Educacion;C;9000;12.84;0;0.12;N;12
47;44000;PROPIO;3;MejorasCasa;B;4000;11.14;0;0.09;N;16
43;44000;PROPIO;18;GastosMedicos;A;8000;9.32;0;0.18;N;15
39;44000;HIPOTECA;14;Personal;A;2500;7.68;0;0.06;N;15
38;44000;PROPIO;2;Empresa;B;7000;9.76;0;0.16;N;12
43;85000;ALQUILER;14;Educacion;B;9000;11.89;0;0.11;N;11
47;86000;ALQUILER;0;MejorasCasa;C;9000;12.87;1;0.1;N;13
40;108000;ALQUILER;10;MejorasCasa;B;9000;11.86;1;0.08;N;12
37;133000;ALQUILER;3;GastosMedicos;C;9000;13.85;0;0.07;Y;12
47;244000;ALQUILER;10;MejorasCasa;C;9000;13.61;0;0.04;N;11
41;30000;ALQUILER;3;GastosMedicos;A;8875;5.42;0;0.3;N;15
42;32400;ALQUILER;1;PagoDeudas;D;8875;16.29;1;0.27;N;16
41;38200;ALQUILER;4;GastosMedicos;E;8875;19.03;0;0.23;N;11
46;44782;HIPOTECA;14;Personal;D;6000;13.67;0;0.13;Y;12
48;31824;ALQUILER;18;GastosMedicos;D;8800;15.62;1;0.28;N;11
45;45000;HIPOTECA;20;Personal;A;15625;8.9;0;0.35;N;13
47;45000;PROPIO;10;GastosMedicos;A;11200;6.62;0;0.25;N;12
48;50000;ALQUILER;1;MejorasCasa;B;5000;11.49;0;0.1;N;12
36;44000;ALQUILER;2;GastosMedicos;C;5000;13.22;1;0.11;Y;13
37;45000;PROPIO;5;Empresa;A;10800;6.03;0;0.24;N;14
38;44000;ALQUILER;0;Personal;D;5000;15.65;1;0.11;N;14
37;50000;ALQUILER;0;PagoDeudas;B;5000;11.89;0;0.1;N;12
40;45000;HIPOTECA;5;MejorasCasa;A;3600;6.62;0;0.08;N;13
45;45000;HIPOTECA;14;MejorasCasa;A;14000;6.62;0;0.31;N;12
39;24000;ALQUILER;1;GastosMedicos;A;8500;7.49;1;0.35;N;12
39;45000;HIPOTECA;2;Personal;A;3000;7.9;0;0.07;N;15
36;26000;ALQUILER;;PagoDeudas;B;8500;10.62;1;0.33;N;14
37;27000;ALQUILER;2;MejorasCasa;A;8500;8.49;1;0.31;N;17
39;45000;HIPOTECA;4;Empresa;A;8625;;0;0.19;N;13
37;43000;ALQUILER;2;GastosMedicos;B;8500;8.88;0;0.2;N;11
38;64777;ALQUILER;5;PagoDeudas;A;8500;7.51;0;0.13;N;13
42;68000;ALQUILER;3;GastosMedicos;B;8500;10.37;0;0.13;N;12
39;30000;ALQUILER;7;Empresa;A;8450;5.99;0;0.28;N;16
42;2039784;ALQUILER;0;Empresa;C;8450;12.29;0;0;Y;15
43;46000;ALQUILER;3;Educacion;B;5000;10.38;1;0.11;N;14
41;52000;ALQUILER;2;PagoDeudas;A;5000;7.88;0;0.1;N;13
39;52273;ALQUILER;3;Educacion;B;5000;;0;0.1;N;17
36;53000;ALQUILER;5;GastosMedicos;B;5000;10.74;0;0.09;N;12
46;45000;HIPOTECA;7;GastosMedicos;A;12250;6.54;0;0.27;N;16
43;45000;HIPOTECA;3;GastosMedicos;A;5700;6.91;0;0.13;N;11
50;54996;ALQUILER;0;PagoDeudas;C;5000;13.47;0;0.09;N;14
36;45000;HIPOTECA;2;Educacion;A;7000;7.14;0;0.16;N;14
43;45000;PROPIO;;GastosMedicos;B;2000;11.49;0;0.04;N;17
38;45000;HIPOTECA;6;PagoDeudas;A;6375;7.51;0;0.14;N;16
36;58000;ALQUILER;18;Empresa;A;5000;6.62;0;0.09;N;16
39;45000;HIPOTECA;3;PagoDeudas;C;12000;14.72;0;0.27;N;15
41;52106;ALQUILER;4;PagoDeudas;C;5000;12.84;1;0.1;N;17
40;58500;ALQUILER;3;Educacion;A;5000;7.49;0;0.09;N;11
38;60000;ALQUILER;3;Educacion;C;5000;14.79;0;0.08;Y;17
36;45000;HIPOTECA;21;MejorasCasa;B;2000;9.88;0;0.04;N;12
41;60000;ALQUILER;6;Personal;A;5000;5.42;0;0.08;N;17
37;60000;ALQUILER;17;Empresa;A;5000;6.17;0;0.08;N;13
40;60000;ALQUILER;3;Educacion;D;5000;15.31;0;0.08;Y;16
37;63000;ALQUILER;6;MejorasCasa;B;5000;10.2;0;0.08;N;16
38;64000;ALQUILER;4;PagoDeudas;A;5000;7.88;0;0.08;N;16
40;65000;ALQUILER;1;PagoDeudas;B;5000;9.63;0;0.08;N;16
43;65000;ALQUILER;2;GastosMedicos;B;5000;9.62;0;0.08;N;16
37;59000;ALQUILER;0;Personal;D;5000;14.84;1;0.08;Y;14
44;65000;ALQUILER;2;Empresa;A;5000;8;0;0.08;N;15
39;68000;ALQUILER;1;Educacion;C;5000;13.49;0;0.07;Y;11
36;45000;PROPIO;4;PagoDeudas;D;8000;14.74;0;0.18;Y;13
38;70000;ALQUILER;2;GastosMedicos;B;5000;12.42;0;0.07;N;11
37;45000;PROPIO;11;Educacion;B;12000;12.21;0;0.27;N;12
44;54400;ALQUILER;3;GastosMedicos;C;5000;12.61;1;0.08;Y;14
43;71015;ALQUILER;8;Empresa;B;5000;11.14;0;0.07;N;14
50;75000;ALQUILER;4;Empresa;C;5000;13.23;0;0.07;N;15
42;45000;PROPIO;0;Empresa;A;5000;7.43;0;0.11;N;12
40;76000;ALQUILER;1;Personal;C;5000;13.72;0;0.07;Y;15
36;45344;HIPOTECA;11;Educacion;A;16750;7.88;0;0.37;N;13
37;84000;ALQUILER;4;MejorasCasa;B;5000;10;0;0.06;N;16
50;45600;HIPOTECA;;Personal;A;5000;7.9;0;0.11;N;16
40;45600;HIPOTECA;20;MejorasCasa;A;7000;6.62;0;0.15;N;17
36;45600;HIPOTECA;6;GastosMedicos;C;10000;13.49;0;0.22;N;16
36;87000;ALQUILER;5;GastosMedicos;C;5000;13.98;0;0.06;N;14
38;90000;ALQUILER;2;GastosMedicos;A;5000;8.49;0;0.06;N;15
36;45600;HIPOTECA;8;GastosMedicos;A;18000;6.91;0;0.39;N;11
41;90000;ALQUILER;0;Empresa;C;5000;14.26;0;0.06;Y;13
36;39600;HIPOTECA;17;Educacion;D;1800;14.09;1;0.05;Y;17
38;94000;ALQUILER;3;Personal;D;5000;15.33;0;0.05;Y;16
38;95000;ALQUILER;9;GastosMedicos;C;5000;13.48;0;0.05;Y;16
44;98000;ALQUILER;19;MejorasCasa;C;5000;15.96;0;0.05;Y;13
43;98760;ALQUILER;8;Empresa;D;5000;14.84;0;0.05;N;14
42;45760;HIPOTECA;4;PagoDeudas;A;9600;7.51;0;0.21;N;17
36;100000;ALQUILER;14;PagoDeudas;A;5000;7.66;0;0.05;N;11
37;45996;HIPOTECA;11;Empresa;B;6000;9.25;0;0.13;N;16
43;45996;HIPOTECA;2;Educacion;A;6300;7.51;0;0.14;N;14
38;108000;ALQUILER;3;Personal;D;5000;15.21;1;0.05;Y;17
40;46000;HIPOTECA;5;MejorasCasa;A;10000;7.9;0;0.22;N;14
41;46000;HIPOTECA;3;Empresa;B;7700;11.71;0;0.17;N;17
38;26000;ALQUILER;0;Empresa;C;5200;13.43;0;0.2;N;15
36;46000;HIPOTECA;3;Empresa;A;8000;5.42;0;0.17;N;15
39;40000;ALQUILER;2;Educacion;A;5200;6.62;0;0.13;N;17
50;46000;HIPOTECA;8;Educacion;D;8600;14.09;0;0.19;N;12
37;46000;HIPOTECA;9;Educacion;B;5000;10.75;0;0.11;N;14
41;23400;ALQUILER;2;Empresa;B;5375;;0;0.23;N;16
38;28584;ALQUILER;4;Educacion;C;5400;13.47;0;0.19;N;11
40;28800;ALQUILER;4;PagoDeudas;B;5400;10.37;0;0.19;N;15
38;46150;HIPOTECA;6;Empresa;A;6500;6.03;0;0.14;N;15
40;34500;ALQUILER;2;Personal;D;5400;12.61;1;0.16;N;13
37;54000;ALQUILER;15;GastosMedicos;C;5400;13.99;1;0.1;Y;17
36;14400;ALQUILER;0;Educacion;E;5500;17.56;1;0.38;N;11
37;40680;HIPOTECA;6;PagoDeudas;D;8000;15.21;1;0.2;N;13
41;21000;ALQUILER;1;GastosMedicos;A;5500;5.79;0;0.26;N;14
37;46996;HIPOTECA;2;Educacion;C;13750;13.98;0;0.29;N;13
37;27000;ALQUILER;4;GastosMedicos;B;5500;;0;0.2;N;12
41;47000;HIPOTECA;19;PagoDeudas;A;7200;7.51;0;0.15;N;16
37;28800;ALQUILER;0;Educacion;A;5500;6.03;0;0.19;N;15
36;30000;ALQUILER;0;Educacion;A;5500;8.9;0;0.18;N;11
47;47000;HIPOTECA;9;Personal;A;7500;6.62;0;0.16;N;12
40;30000;ALQUILER;4;GastosMedicos;D;5500;14.74;0;0.18;N;12
36;30996;ALQUILER;2;Personal;C;5500;12.53;0;0.18;Y;15
38;47000;HIPOTECA;5;PagoDeudas;A;11000;8.9;0;0.23;N;16
36;34000;ALQUILER;5;GastosMedicos;C;5500;12.29;0;0.16;N;17
43;48000;ALQUILER;1;GastosMedicos;C;5500;12.61;0;0.11;N;17
39;50000;ALQUILER;5;Personal;A;5500;6.54;0;0.11;N;13
41;47000;HIPOTECA;5;Educacion;B;7500;11.12;0;0.16;N;13
36;50000;ALQUILER;2;PagoDeudas;A;5500;8.32;0;0.11;N;16
46;47000;HIPOTECA;5;Personal;A;6000;7.14;0;0.13;N;15
43;47000;PROPIO;2;Empresa;A;10000;7.88;0;0.21;N;16
37;47000;HIPOTECA;4;Personal;A;7000;;0;0.15;N;11
36;47000;HIPOTECA;0;Educacion;A;5500;7.14;0;0.12;N;16
41;47000;PROPIO;2;Personal;A;14000;7.88;0;0.3;N;12
37;54000;ALQUILER;2;Empresa;C;5500;13.23;1;0.1;Y;12
46;60070;ALQUILER;2;Personal;C;5500;14.22;0;0.09;Y;17
44;63000;ALQUILER;4;GastosMedicos;A;5500;7.51;0;0.09;N;13
37;79600;ALQUILER;5;Educacion;A;5500;7.88;0;0.07;N;11
38;170000;ALQUILER;0;Empresa;A;5500;;0;0.03;N;13
39;47471;HIPOTECA;5;PagoDeudas;A;5000;7.51;0;0.11;N;14
36;47500;HIPOTECA;8;PagoDeudas;A;2700;5.79;0;0.06;N;14
38;30000;ALQUILER;0;Educacion;B;5600;9.99;1;0.19;N;15
38;35000;ALQUILER;0;Personal;B;5600;11.11;0;0.16;N;11
40;38004;ALQUILER;2;GastosMedicos;B;5600;11.58;0;0.15;N;17
46;47844;PROPIO;16;Empresa;A;27175;8.49;0;0.57;N;13
37;48000;HIPOTECA;4;MejorasCasa;A;7000;7.9;0;0.15;N;15
42;52800;ALQUILER;3;Educacion;B;5600;10.99;0;0.11;N;14
38;48000;HIPOTECA;9;MejorasCasa;B;7800;10.65;0;0.16;N;12
37;48000;PROPIO;8;Personal;A;2500;6.03;0;0.05;N;11
36;48000;HIPOTECA;6;Empresa;A;1500;8.9;0;0.03;N;16
38;48000;HIPOTECA;3;MejorasCasa;B;5000;10.65;0;0.1;N;16
45;73000;ALQUILER;0;Educacion;C;5600;15.27;1;0.08;N;11
43;48000;HIPOTECA;2;Empresa;A;10400;5.99;0;0.22;N;17
41;137004;ALQUILER;0;Empresa;A;5600;8.59;0;0.04;N;11
36;39996;ALQUILER;1;GastosMedicos;A;5700;7.29;0;0.14;N;13
38;34000;ALQUILER;4;GastosMedicos;B;5750;;0;0.17;N;16
44;48000;HIPOTECA;9;PagoDeudas;B;5000;9.99;0;0.1;N;15
42;85000;ALQUILER;3;Empresa;C;5750;12.99;0;0.07;Y;15
39;48000;HIPOTECA;;PagoDeudas;A;3000;5.42;0;0.06;N;11
48;39000;ALQUILER;7;GastosMedicos;D;5800;14.54;1;0.15;N;15
38;48000;HIPOTECA;1;Personal;A;18000;8.49;0;0.38;N;11
38;48000;HIPOTECA;6;Personal;A;6200;7.29;0;0.13;N;14
39;23500;ALQUILER;14;Personal;D;5850;15.2;0;0.25;N;12
48;44000;ALQUILER;6;GastosMedicos;B;5850;9.99;0;0.13;N;13
43;48000;HIPOTECA;7;Empresa;A;4500;5.42;0;0.09;N;14
44;119000;ALQUILER;0;PagoDeudas;A;5900;6.17;0;0.05;N;14
38;35427;ALQUILER;3;Personal;C;5950;11.72;0;0.17;Y;11
42;48000;HIPOTECA;26;GastosMedicos;A;6500;7.29;0;0.14;N;11
37;42000;HIPOTECA;;PagoDeudas;A;3000;6.17;1;0.07;N;13
38;18720;ALQUILER;0;Empresa;D;6000;15.99;1;0.32;N;12
39;20400;ALQUILER;3;GastosMedicos;C;6000;15.27;0;0.29;Y;13
40;48000;HIPOTECA;2;MejorasCasa;D;8000;15.95;0;0.17;N;11
37;48000;HIPOTECA;3;MejorasCasa;A;3500;7.88;0;0.07;N;15
42;48000;PROPIO;0;Personal;C;3500;14.35;0;0.07;N;12
38;48000;PROPIO;;Empresa;A;7600;7.88;0;0.16;N;11
37;24000;ALQUILER;5;GastosMedicos;B;6000;11.49;0;0.25;N;17
47;48000;HIPOTECA;13;GastosMedicos;B;16750;10.62;0;0.35;N;12
38;25200;ALQUILER;0;PagoDeudas;D;6000;14.59;1;0.24;N;12
48;42000;HIPOTECA;3;PagoDeudas;C;14400;12.87;1;0.34;Y;17
37;27052;ALQUILER;2;Empresa;B;6000;10.37;0;0.22;N;12
44;48000;HIPOTECA;12;PagoDeudas;B;17500;12.18;0;0.36;N;15
45;48000;HIPOTECA;8;MejorasCasa;A;8000;9.63;0;0.17;N;13
36;28800;ALQUILER;2;Educacion;C;6000;15.96;0;0.21;Y;12
36;48000;HIPOTECA;17;Empresa;A;10000;9.63;0;0.21;N;14
48;30000;ALQUILER;0;PagoDeudas;B;6000;12.42;1;0.2;N;12
46;48000;HIPOTECA;0;Personal;A;9600;;0;0.2;N;17
39;30000;ALQUILER;3;Personal;B;6000;10.75;0;0.2;N;14
41;30840;ALQUILER;8;GastosMedicos;B;6000;10.59;0;0.19;N;13
39;48279;PROPIO;7;Empresa;C;4800;13.98;0;0.1;N;13
37;48500;HIPOTECA;4;Personal;A;6000;7.88;0;0.12;N;12
38;32000;ALQUILER;0;PagoDeudas;B;6000;11.36;1;0.19;N;16
43;33000;ALQUILER;0;PagoDeudas;D;6000;15.62;1;0.18;N;14
39;48840;HIPOTECA;5;Personal;B;15000;9.88;0;0.31;N;15
38;34000;ALQUILER;19;GastosMedicos;A;6000;7.9;0;0.18;N;11
36;34000;ALQUILER;2;Personal;C;6000;13.57;0;0.18;N;16
38;48996;HIPOTECA;6;Educacion;A;5000;7.29;0;0.1;N;12
38;49000;HIPOTECA;10;PagoDeudas;B;7250;11.99;0;0.15;N;11
36;49000;PROPIO;;Personal;D;4200;16.02;0;0.09;Y;13
39;36000;ALQUILER;2;GastosMedicos;A;6000;8.49;0;0.17;N;14
50;36000;ALQUILER;13;GastosMedicos;B;6000;;0;0.17;N;11
45;36000;ALQUILER;2;Educacion;C;6000;;0;0.17;N;12
44;49200;HIPOTECA;2;Empresa;D;3600;16.29;0;0.07;Y;14
38;36400;ALQUILER;1;Personal;C;6000;12.87;0;0.16;Y;17
36;37008;ALQUILER;8;Empresa;C;6000;14.79;0;0.16;Y;14
37;38000;ALQUILER;4;Personal;D;6000;15.33;0;0.16;Y;16
44;49510;HIPOTECA;5;MejorasCasa;B;4000;10.62;0;0.08;N;14
43;49578;HIPOTECA;11;Personal;C;16000;13.49;0;0.32;Y;13
36;38160;ALQUILER;3;Educacion;C;6000;12.61;0;0.16;N;17
40;32400;ALQUILER;;MejorasCasa;A;6000;7.9;1;0.19;N;15
42;33564;ALQUILER;5;Personal;D;6000;16.29;1;0.18;N;15
38;49853;HIPOTECA;19;Educacion;D;12000;13.3;0;0.24;Y;11
44;39684;ALQUILER;4;Personal;B;6000;;0;0.15;N;15
36;49896;HIPOTECA;8;Empresa;A;2800;;0;0.06;N;17
36;49901;HIPOTECA;13;MejorasCasa;C;8400;13.61;0;0.17;Y;12
39;40000;ALQUILER;5;Personal;D;6000;14.54;0;0.15;N;16
36;50000;HIPOTECA;7;Personal;A;5000;7.51;0;0.1;N;16
38;41280;ALQUILER;3;PagoDeudas;C;6000;13.61;0;0.15;Y;17
44;43200;ALQUILER;;GastosMedicos;A;6000;5.42;0;0.14;N;11
42;44000;ALQUILER;0;PagoDeudas;A;6000;9.63;0;0.14;N;14
39;44500;ALQUILER;5;GastosMedicos;A;6000;7.88;0;0.13;N;17
37;45000;ALQUILER;11;Personal;B;6000;;0;0.13;N;16
38;45000;ALQUILER;6;Educacion;B;6000;11.71;0;0.13;N;12
36;45000;ALQUILER;14;PagoDeudas;B;6000;9.99;0;0.13;N;12
37;45000;ALQUILER;0;Educacion;C;6000;12.61;0;0.13;N;17
36;50000;HIPOTECA;8;PagoDeudas;A;10000;6.03;0;0.2;N;13
37;46000;ALQUILER;4;Educacion;B;6000;11.49;0;0.13;N;13
37;50000;HIPOTECA;15;Empresa;A;8400;6.03;0;0.17;N;11
37;50000;HIPOTECA;0;Personal;A;3200;7.51;0;0.06;N;17
39;46500;ALQUILER;13;Personal;A;6000;6.99;0;0.13;N;11
38;48000;ALQUILER;7;GastosMedicos;B;6000;;0;0.13;N;17
43;48000;ALQUILER;1;Personal;B;6000;11.14;0;0.13;N;13
39;42000;ALQUILER;2;Personal;F;6000;17.58;1;0.14;N;12
40;48000;ALQUILER;1;Empresa;B;6000;10.08;0;0.13;N;13
44;50000;HIPOTECA;8;PagoDeudas;B;6000;11.99;0;0.12;N;17
36;44000;ALQUILER;2;MejorasCasa;E;6000;;1;0.14;N;12
37;50000;HIPOTECA;4;Educacion;A;2325;6.99;0;0.05;N;17
41;50000;ALQUILER;0;Personal;B;6000;8.88;0;0.12;N;17
40;44000;ALQUILER;0;Personal;A;6000;;1;0.14;N;12
37;44000;ALQUILER;0;Empresa;E;6000;17.04;1;0.14;Y;17
41;50000;ALQUILER;0;GastosMedicos;B;6000;10.71;0;0.12;N;11
38;50004;ALQUILER;2;MejorasCasa;C;6000;13.79;0;0.12;Y;11
43;50000;HIPOTECA;12;MejorasCasa;B;5000;10;0;0.1;N;16
47;52000;ALQUILER;3;Personal;B;6000;10.99;0;0.12;N;16
36;52000;ALQUILER;0;Educacion;B;6000;9.99;0;0.12;N;12
43;50000;HIPOTECA;2;PagoDeudas;B;5000;9.63;0;0.1;N;16
38;50000;HIPOTECA;8;Personal;B;10000;;0;0.2;N;15
45;54981;ALQUILER;2;GastosMedicos;A;6000;;0;0.11;N;17
39;55000;ALQUILER;2;Educacion;C;6000;12.99;0;0.11;N;13
47;50000;HIPOTECA;3;Educacion;C;4000;;0;0.08;Y;12
